year,week,lon,lat,gear,effort,taxon,tax_code,landings,length_class,filename,quarterx,countryx
2008,NA,-5.5,49.25,BT2,NA,Cod,COD,1.6457,O15M,DCF_landings,3,ENG
2008,NA,-5.5,49.25,BT2,NA,Cod,COD,3.0865,O15M,DCF_landings,4,ENG
2008,NA,-5.5,49.25,BT2,NA,Cod,COD,0.23,O15M,DCF_landings,4,BEL
2008,NA,-7.5,49.75,BT2,NA,Cod,COD,0.046,O15M,DCF_landings,2,ENG
2008,NA,-7.5,49.75,BT2,NA,Cod,COD,0.0706,O15M,DCF_landings,3,ENG
2008,NA,-6.5,49.75,BT2,NA,Cod,COD,0.2668,O15M,DCF_landings,1,ENG
2008,NA,-6.5,49.75,BT2,NA,Cod,COD,0.5485,O15M,DCF_landings,2,ENG
2008,NA,-6.5,49.75,BT2,NA,Cod,COD,2.3479,O15M,DCF_landings,3,ENG
2008,NA,-6.5,49.75,BT2,NA,Cod,COD,0.1729,O15M,DCF_landings,4,ENG
2008,NA,-5.5,49.75,BT2,NA,Cod,COD,0.5941,O15M,DCF_landings,1,ENG
2008,NA,-5.5,49.75,BT2,NA,Cod,COD,0.2142,O15M,DCF_landings,2,ENG
2008,NA,-5.5,49.75,BT2,NA,Cod,COD,0.6798,O15M,DCF_landings,3,ENG
2008,NA,-5.5,49.75,BT2,NA,Cod,COD,1.0161,O15M,DCF_landings,4,ENG
2008,NA,-7.5,50.25,BT2,NA,Cod,COD,0.2607,O15M,DCF_landings,3,ENG
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.2962,O15M,DCF_landings,1,ENG
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.065,O15M,DCF_landings,1,BEL
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.1532,O15M,DCF_landings,2,ENG
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.03,O15M,DCF_landings,2,BEL
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.1111,O15M,DCF_landings,3,ENG
2008,NA,-6.5,50.25,BT2,NA,Cod,COD,0.9765,O15M,DCF_landings,4,ENG
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,2.9929,O15M,DCF_landings,1,ENG
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,3.68,O15M,DCF_landings,1,BEL
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,0.6866,O15M,DCF_landings,2,ENG
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,2.924,O15M,DCF_landings,2,BEL
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,0.0181,O15M,DCF_landings,3,ENG
2008,NA,-5.5,50.25,BT2,NA,Cod,COD,0.0046,O15M,DCF_landings,4,ENG
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,0.9632,O15M,DCF_landings,1,ENG
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,2.937,O15M,DCF_landings,1,BEL
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,0.7145,O15M,DCF_landings,2,ENG
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,0.256,O15M,DCF_landings,2,BEL
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,2.2067,O15M,DCF_landings,3,ENG
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,0.045,O15M,DCF_landings,3,BEL
2008,NA,-6.5,50.75,BT2,NA,Cod,COD,0.9425,O15M,DCF_landings,4,ENG
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,1.0566,O15M,DCF_landings,1,ENG
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,8.707,O15M,DCF_landings,1,BEL
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,2.33,O15M,DCF_landings,2,ENG
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,19.568,O15M,DCF_landings,2,BEL
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,0.4261,O15M,DCF_landings,3,ENG
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,0.255,O15M,DCF_landings,3,BEL
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,0.1425,O15M,DCF_landings,4,ENG
2008,NA,-5.5,50.75,BT2,NA,Cod,COD,0.681,O15M,DCF_landings,4,BEL
2008,NA,-7.5,51.25,BT2,NA,Cod,COD,0.4,O15M,DCF_landings,1,BEL
2008,NA,-6.5,51.25,BT2,NA,Cod,COD,0.3,O15M,DCF_landings,1,BEL
2008,NA,-6.5,51.25,BT2,NA,Cod,COD,0.02,O15M,DCF_landings,2,BEL
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0004,O15M,DCF_landings,1,ENG
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.29,O15M,DCF_landings,1,BEL
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0664,O15M,DCF_landings,2,ENG
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,1.218,O15M,DCF_landings,2,BEL
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.3521,O15M,DCF_landings,3,ENG
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.88,O15M,DCF_landings,3,BEL
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0269,O15M,DCF_landings,4,ENG
2008,NA,-5.5,51.25,BT2,NA,Cod,COD,2.471,O15M,DCF_landings,4,BEL
2008,NA,-7.5,51.75,BT2,NA,Cod,COD,0.6,O15M,DCF_landings,1,BEL
2008,NA,-7.5,51.75,BT2,NA,Cod,COD,0.01,O15M,DCF_landings,2,BEL
2008,NA,-6.5,51.75,BT2,NA,Cod,COD,0.99,O15M,DCF_landings,1,BEL
2008,NA,-6.5,51.75,BT2,NA,Cod,COD,1.265,O15M,DCF_landings,2,BEL
2008,NA,-6.5,51.75,BT2,NA,Cod,COD,0.175,O15M,DCF_landings,3,BEL
2008,NA,-6.5,51.75,BT2,NA,Cod,COD,1.1,O15M,DCF_landings,4,BEL
2008,NA,-5.5,51.75,BT2,NA,Cod,COD,0.035,O15M,DCF_landings,1,BEL
2008,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0166,O15M,DCF_landings,2,ENG
2008,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0124,O15M,DCF_landings,3,ENG
2008,NA,-5.5,51.75,BT2,NA,Cod,COD,0.135,O15M,DCF_landings,3,BEL
2008,NA,-5.5,51.75,BT2,NA,Cod,COD,0.099,O15M,DCF_landings,4,BEL
2009,NA,-7.5,48.25,BT2,NA,Cod,COD,0.0036,O15M,DCF_landings,1,ENG
2009,NA,-7.5,48.25,BT2,NA,Cod,COD,0.1959,O15M,DCF_landings,2,ENG
2009,NA,-7.5,48.25,BT2,NA,Cod,COD,0.084,O15M,DCF_landings,3,ENG
2009,NA,-6.5,48.25,BT2,NA,Cod,COD,0.0746,O15M,DCF_landings,1,ENG
2009,NA,-6.5,48.25,BT2,NA,Cod,COD,0.3446,O15M,DCF_landings,3,ENG
2009,NA,-7.5,48.75,BT2,NA,Cod,COD,0.3332,O15M,DCF_landings,1,ENG
2009,NA,-7.5,48.75,BT2,NA,Cod,COD,0.3995,O15M,DCF_landings,2,ENG
2009,NA,-7.5,48.75,BT2,NA,Cod,COD,0.2497,O15M,DCF_landings,3,ENG
2009,NA,-7.5,48.75,BT2,NA,Cod,COD,0.0804,O15M,DCF_landings,4,ENG
2009,NA,-6.5,48.75,BT2,NA,Cod,COD,1.1492,O15M,DCF_landings,1,ENG
2009,NA,-6.5,48.75,BT2,NA,Cod,COD,1.6421,O15M,DCF_landings,2,ENG
2009,NA,-6.5,48.75,BT2,NA,Cod,COD,1.6474,O15M,DCF_landings,3,ENG
2009,NA,-6.5,48.75,BT2,NA,Cod,COD,2.3744,O15M,DCF_landings,4,ENG
2009,NA,-5.5,48.75,BT2,NA,Cod,COD,0.2815,O15M,DCF_landings,2,ENG
2009,NA,-5.5,48.75,BT2,NA,Cod,COD,0.0605,O15M,DCF_landings,3,ENG
2009,NA,-5.5,48.75,BT2,NA,Cod,COD,0.1409,O15M,DCF_landings,4,ENG
2009,NA,-7.5,49.25,BT2,NA,Cod,COD,0.0464,O15M,DCF_landings,1,ENG
2009,NA,-7.5,49.25,BT2,NA,Cod,COD,0.5251,O15M,DCF_landings,2,ENG
2009,NA,-7.5,49.25,BT2,NA,Cod,COD,0.1256,O15M,DCF_landings,3,ENG
2009,NA,-7.5,49.25,BT2,NA,Cod,COD,0.0775,O15M,DCF_landings,4,ENG
2009,NA,-6.5,49.25,BT2,NA,Cod,COD,1.0144,O15M,DCF_landings,1,ENG
2009,NA,-6.5,49.25,BT2,NA,Cod,COD,3.5349,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.25,BT2,NA,Cod,COD,9.2148,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.25,BT2,NA,Cod,COD,6.9695,O15M,DCF_landings,4,ENG
2009,NA,-5.5,49.25,BT2,NA,Cod,COD,0.7071,O15M,DCF_landings,1,ENG
2009,NA,-5.5,49.25,BT2,NA,Cod,COD,1.26,O15M,DCF_landings,1,BEL
2009,NA,-5.5,49.25,BT2,NA,Cod,COD,1.0482,O15M,DCF_landings,2,ENG
2009,NA,-5.5,49.25,BT2,NA,Cod,COD,1.8685,O15M,DCF_landings,3,ENG
2009,NA,-5.5,49.25,BT2,NA,Cod,COD,2.1542,O15M,DCF_landings,4,ENG
2009,NA,-7.5,49.75,BT2,NA,Cod,COD,0.0322,O15M,DCF_landings,2,ENG
2009,NA,-7.5,49.75,BT2,NA,Cod,COD,0.0623,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.75,BT2,NA,Cod,COD,0.0379,O15M,DCF_landings,1,ENG
2009,NA,-6.5,49.75,BT2,NA,Cod,COD,1.1918,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.75,BT2,NA,Cod,COD,2.2578,O15M,DCF_landings,3,ENG
2009,NA,-6.5,49.75,BT2,NA,Cod,COD,0.2165,O15M,DCF_landings,4,ENG
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.114,O15M,DCF_landings,1,ENG
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.4415,O15M,DCF_landings,2,ENG
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.031,O15M,DCF_landings,2,BEL
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.3496,O15M,DCF_landings,3,ENG
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.05,O15M,DCF_landings,3,BEL
2009,NA,-5.5,49.75,BT2,NA,Cod,COD,0.6002,O15M,DCF_landings,4,ENG
2009,NA,-7.5,50.25,BT2,NA,Cod,COD,1.1092,O15M,DCF_landings,2,ENG
2009,NA,-7.5,50.25,BT2,NA,Cod,COD,0.0514,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.25,BT2,NA,Cod,COD,0.297,O15M,DCF_landings,1,ENG
2009,NA,-6.5,50.25,BT2,NA,Cod,COD,0.125,O15M,DCF_landings,1,BEL
2009,NA,-6.5,50.25,BT2,NA,Cod,COD,0.0921,O15M,DCF_landings,2,ENG
2009,NA,-6.5,50.25,BT2,NA,Cod,COD,0.099,O15M,DCF_landings,2,BEL
2009,NA,-6.5,50.25,BT2,NA,Cod,COD,0.075,O15M,DCF_landings,3,ENG
2009,NA,-5.5,50.25,BT2,NA,Cod,COD,2.5864,O15M,DCF_landings,1,ENG
2009,NA,-5.5,50.25,BT2,NA,Cod,COD,1.39,O15M,DCF_landings,1,BEL
2009,NA,-5.5,50.25,BT2,NA,Cod,COD,0.0637,O15M,DCF_landings,2,ENG
2009,NA,-5.5,50.25,BT2,NA,Cod,COD,0.348,O15M,DCF_landings,2,BEL
2009,NA,-5.5,50.25,BT2,NA,Cod,COD,0.2129,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,0.6614,O15M,DCF_landings,1,ENG
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,1.801,O15M,DCF_landings,1,BEL
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,0.8436,O15M,DCF_landings,2,ENG
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,0.398,O15M,DCF_landings,2,BEL
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,0.0821,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.75,BT2,NA,Cod,COD,0.6272,O15M,DCF_landings,4,ENG
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,0.6542,O15M,DCF_landings,1,ENG
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,1.592,O15M,DCF_landings,1,BEL
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,0.4769,O15M,DCF_landings,2,ENG
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,4.624,O15M,DCF_landings,2,BEL
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,0.1929,O15M,DCF_landings,3,ENG
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,0.26,O15M,DCF_landings,3,BEL
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,0.8953,O15M,DCF_landings,4,ENG
2009,NA,-5.5,50.75,BT2,NA,Cod,COD,2.913,O15M,DCF_landings,4,BEL
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,0.024,O15M,DCF_landings,1,BEL
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0163,O15M,DCF_landings,2,ENG
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,0.426,O15M,DCF_landings,2,BEL
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0071,O15M,DCF_landings,3,ENG
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,3.007,O15M,DCF_landings,3,BEL
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,0.012,O15M,DCF_landings,4,ENG
2009,NA,-5.5,51.25,BT2,NA,Cod,COD,4.337,O15M,DCF_landings,4,BEL
2009,NA,-7.5,51.75,BT2,NA,Cod,COD,0.8,O15M,DCF_landings,1,BEL
2009,NA,-7.5,51.75,BT2,NA,Cod,COD,0.07,O15M,DCF_landings,2,BEL
2009,NA,-6.5,51.75,BT2,NA,Cod,COD,1.21,O15M,DCF_landings,1,BEL
2009,NA,-6.5,51.75,BT2,NA,Cod,COD,1.578,O15M,DCF_landings,2,BEL
2009,NA,-6.5,51.75,BT2,NA,Cod,COD,0.08,O15M,DCF_landings,4,BEL
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.48,O15M,DCF_landings,1,BEL
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.004,O15M,DCF_landings,2,ENG
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.029,O15M,DCF_landings,2,BEL
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0165,O15M,DCF_landings,3,ENG
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.765,O15M,DCF_landings,3,BEL
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0021,O15M,DCF_landings,4,ENG
2009,NA,-5.5,51.75,BT2,NA,Cod,COD,0.245,O15M,DCF_landings,4,BEL
2010,NA,-7.5,48.25,BT2,NA,Cod,COD,0.0487,O15M,DCF_landings,1,ENG
2010,NA,-7.5,48.25,BT2,NA,Cod,COD,0.5843,O15M,DCF_landings,2,ENG
2010,NA,-7.5,48.25,BT2,NA,Cod,COD,0.3645,O15M,DCF_landings,3,ENG
2010,NA,-6.5,48.25,BT2,NA,Cod,COD,0.1429,O15M,DCF_landings,1,ENG
2010,NA,-6.5,48.25,BT2,NA,Cod,COD,0.2357,O15M,DCF_landings,2,ENG
2010,NA,-6.5,48.25,BT2,NA,Cod,COD,0.0559,O15M,DCF_landings,3,ENG
2010,NA,-7.5,48.75,BT2,NA,Cod,COD,0.0767,O15M,DCF_landings,1,ENG
2010,NA,-7.5,48.75,BT2,NA,Cod,COD,0.634,O15M,DCF_landings,2,ENG
2010,NA,-7.5,48.75,BT2,NA,Cod,COD,0.4448,O15M,DCF_landings,3,ENG
2010,NA,-6.5,48.75,BT2,NA,Cod,COD,0.7588,O15M,DCF_landings,1,ENG
2010,NA,-6.5,48.75,BT2,NA,Cod,COD,0.928,O15M,DCF_landings,2,ENG
2010,NA,-6.5,48.75,BT2,NA,Cod,COD,0.4471,O15M,DCF_landings,3,ENG
2010,NA,-6.5,48.75,BT2,NA,Cod,COD,0.2384,O15M,DCF_landings,4,ENG
2010,NA,-5.5,48.75,BT2,NA,Cod,COD,0.0003,O15M,DCF_landings,1,ENG
2010,NA,-5.5,48.75,BT2,NA,Cod,COD,0.0386,O15M,DCF_landings,4,ENG
2010,NA,-7.5,49.25,BT2,NA,Cod,COD,0.0546,O15M,DCF_landings,1,ENG
2010,NA,-7.5,49.25,BT2,NA,Cod,COD,0.4265,O15M,DCF_landings,2,ENG
2010,NA,-7.5,49.25,BT2,NA,Cod,COD,0.2972,O15M,DCF_landings,3,ENG
2010,NA,-7.5,49.25,BT2,NA,Cod,COD,0.0339,O15M,DCF_landings,4,ENG
2010,NA,-6.5,49.25,BT2,NA,Cod,COD,1.0769,O15M,DCF_landings,1,ENG
2010,NA,-6.5,49.25,BT2,NA,Cod,COD,2.9219,O15M,DCF_landings,2,ENG
2010,NA,-6.5,49.25,BT2,NA,Cod,COD,8.2944,O15M,DCF_landings,3,ENG
2010,NA,-6.5,49.25,BT2,NA,Cod,COD,3.9032,O15M,DCF_landings,4,ENG
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,0.8159,O15M,DCF_landings,1,ENG
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,0.3707,O15M,DCF_landings,2,ENG
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,0.011,O15M,DCF_landings,2,BEL
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,0.4932,O15M,DCF_landings,3,ENG
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,0.02,O15M,DCF_landings,3,BEL
2010,NA,-5.5,49.25,BT2,NA,Cod,COD,2.0554,O15M,DCF_landings,4,ENG
2010,NA,-7.5,49.75,BT2,NA,Cod,COD,0.7016,O15M,DCF_landings,2,ENG
2010,NA,-7.5,49.75,BT2,NA,Cod,COD,0.672,O15M,DCF_landings,2,BEL
2010,NA,-7.5,49.75,BT2,NA,Cod,COD,1.3429,O15M,DCF_landings,3,ENG
2010,NA,-7.5,49.75,BT2,NA,Cod,COD,0.306,O15M,DCF_landings,3,BEL
2010,NA,-6.5,49.75,BT2,NA,Cod,COD,0.0898,O15M,DCF_landings,1,ENG
2010,NA,-6.5,49.75,BT2,NA,Cod,COD,0.7612,O15M,DCF_landings,2,ENG
2010,NA,-6.5,49.75,BT2,NA,Cod,COD,1.3777,O15M,DCF_landings,3,ENG
2010,NA,-6.5,49.75,BT2,NA,Cod,COD,0.6375,O15M,DCF_landings,4,ENG
2010,NA,-5.5,49.75,BT2,NA,Cod,COD,0.4825,O15M,DCF_landings,1,ENG
2010,NA,-5.5,49.75,BT2,NA,Cod,COD,0.2591,O15M,DCF_landings,2,ENG
2010,NA,-5.5,49.75,BT2,NA,Cod,COD,0.3557,O15M,DCF_landings,3,ENG
2010,NA,-5.5,49.75,BT2,NA,Cod,COD,2.4562,O15M,DCF_landings,4,ENG
2010,NA,-7.5,50.25,BT2,NA,Cod,COD,0.2032,O15M,DCF_landings,2,ENG
2010,NA,-7.5,50.25,BT2,NA,Cod,COD,1.8018,O15M,DCF_landings,3,ENG
2010,NA,-6.5,50.25,BT2,NA,Cod,COD,0.3042,O15M,DCF_landings,1,ENG
2010,NA,-6.5,50.25,BT2,NA,Cod,COD,0.389,O15M,DCF_landings,1,BEL
2010,NA,-6.5,50.25,BT2,NA,Cod,COD,0.045,O15M,DCF_landings,2,BEL
2010,NA,-6.5,50.25,BT2,NA,Cod,COD,0.6354,O15M,DCF_landings,3,ENG
2010,NA,-6.5,50.25,BT2,NA,Cod,COD,0.4397,O15M,DCF_landings,4,ENG
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,1.4496,O15M,DCF_landings,1,ENG
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,0.857,O15M,DCF_landings,1,BEL
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,0.5148,O15M,DCF_landings,2,ENG
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,0.026,O15M,DCF_landings,2,BEL
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,0.0187,O15M,DCF_landings,3,ENG
2010,NA,-5.5,50.25,BT2,NA,Cod,COD,0.0407,O15M,DCF_landings,4,ENG
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,0.1444,O15M,DCF_landings,1,ENG
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,2.206,O15M,DCF_landings,1,BEL
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,0.7402,O15M,DCF_landings,2,ENG
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,0.05,O15M,DCF_landings,2,BEL
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,0.262,O15M,DCF_landings,3,ENG
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,0.004,O15M,DCF_landings,3,BEL
2010,NA,-6.5,50.75,BT2,NA,Cod,COD,1.163,O15M,DCF_landings,4,ENG
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,0.5784,O15M,DCF_landings,1,ENG
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,8.138,O15M,DCF_landings,1,BEL
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,2.2711,O15M,DCF_landings,2,ENG
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,4.644,O15M,DCF_landings,2,BEL
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,0.6004,O15M,DCF_landings,3,ENG
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,0.143,O15M,DCF_landings,3,BEL
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,0.0412,O15M,DCF_landings,4,ENG
2010,NA,-5.5,50.75,BT2,NA,Cod,COD,1.691,O15M,DCF_landings,4,BEL
2010,NA,-6.5,51.25,BT2,NA,Cod,COD,0.005,O15M,DCF_landings,1,BEL
2010,NA,-6.5,51.25,BT2,NA,Cod,COD,0.034,O15M,DCF_landings,2,BEL
2010,NA,-6.5,51.25,BT2,NA,Cod,COD,0.61,O15M,DCF_landings,4,BEL
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,0.1494,O15M,DCF_landings,1,ENG
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,2.15,O15M,DCF_landings,1,BEL
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,1.151,O15M,DCF_landings,2,BEL
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0327,O15M,DCF_landings,3,ENG
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,0.807,O15M,DCF_landings,3,BEL
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,0.0559,O15M,DCF_landings,4,ENG
2010,NA,-5.5,51.25,BT2,NA,Cod,COD,2.837,O15M,DCF_landings,4,BEL
2010,NA,-6.5,51.75,BT2,NA,Cod,COD,0.375,O15M,DCF_landings,1,BEL
2010,NA,-6.5,51.75,BT2,NA,Cod,COD,2.769,O15M,DCF_landings,2,BEL
2010,NA,-6.5,51.75,BT2,NA,Cod,COD,0.07,O15M,DCF_landings,3,BEL
2010,NA,-6.5,51.75,BT2,NA,Cod,COD,0.795,O15M,DCF_landings,4,BEL
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.637,O15M,DCF_landings,1,BEL
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0034,O15M,DCF_landings,2,ENG
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.54,O15M,DCF_landings,2,BEL
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.4555,O15M,DCF_landings,3,ENG
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.11,O15M,DCF_landings,3,BEL
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.0874,O15M,DCF_landings,4,ENG
2010,NA,-5.5,51.75,BT2,NA,Cod,COD,0.25,O15M,DCF_landings,4,BEL
2011,NA,-7.5,48.25,BT2,NA,Cod,COD,0.0865,O15M,DCF_landings,1,ENG
2011,NA,-6.5,48.25,BT2,NA,Cod,COD,0.4895,O15M,DCF_landings,1,ENG
2011,NA,-6.5,48.25,BT2,NA,Cod,COD,0.0346,O15M,DCF_landings,2,ENG
2011,NA,-7.5,48.75,BT2,NA,Cod,COD,0.1279,O15M,DCF_landings,1,ENG
2011,NA,-7.5,48.75,BT2,NA,Cod,COD,1.1234,O15M,DCF_landings,2,ENG
2011,NA,-7.5,48.75,BT2,NA,Cod,COD,0.3372,O15M,DCF_landings,3,ENG
2011,NA,-7.5,48.75,BT2,NA,Cod,COD,0.0446,O15M,DCF_landings,4,ENG
2011,NA,-6.5,48.75,BT2,NA,Cod,COD,5.559,O15M,DCF_landings,1,ENG
2011,NA,-6.5,48.75,BT2,NA,Cod,COD,1.6388,O15M,DCF_landings,2,ENG
2011,NA,-6.5,48.75,BT2,NA,Cod,COD,0.4126,O15M,DCF_landings,3,ENG
2011,NA,-6.5,48.75,BT2,NA,Cod,COD,0.3367,O15M,DCF_landings,4,ENG
2011,NA,-5.5,48.75,BT2,NA,Cod,COD,1.3438,O15M,DCF_landings,1,ENG
2011,NA,-5.5,48.75,BT2,NA,Cod,COD,0.634,O15M,DCF_landings,2,ENG
2011,NA,-7.5,49.25,BT2,NA,Cod,COD,0.2135,O15M,DCF_landings,1,ENG
2011,NA,-7.5,49.25,BT2,NA,Cod,COD,3.531,O15M,DCF_landings,2,ENG
2011,NA,-7.5,49.25,BT2,NA,Cod,COD,0.1807,O15M,DCF_landings,3,ENG
2011,NA,-7.5,49.25,BT2,NA,Cod,COD,0.1331,O15M,DCF_landings,4,ENG
2011,NA,-6.5,49.25,BT2,NA,Cod,COD,1.8303,O15M,DCF_landings,1,ENG
2011,NA,-6.5,49.25,BT2,NA,Cod,COD,4.9301,O15M,DCF_landings,2,ENG
2011,NA,-6.5,49.25,BT2,NA,Cod,COD,3.8321,O15M,DCF_landings,3,ENG
2011,NA,-6.5,49.25,BT2,NA,Cod,COD,3.2466,O15M,DCF_landings,4,ENG
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,5.0584,O15M,DCF_landings,1,ENG
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,1.584,O15M,DCF_landings,2,ENG
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,0.02,O15M,DCF_landings,2,BEL
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,0.2611,O15M,DCF_landings,3,ENG
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,2.763,O15M,DCF_landings,4,ENG
2011,NA,-5.5,49.25,BT2,NA,Cod,COD,0.03,O15M,DCF_landings,4,BEL
2011,NA,-7.5,49.75,BT2,NA,Cod,COD,0.0695,O15M,DCF_landings,1,ENG
2011,NA,-7.5,49.75,BT2,NA,Cod,COD,0.04,O15M,DCF_landings,1,BEL
2011,NA,-7.5,49.75,BT2,NA,Cod,COD,4.3719,O15M,DCF_landings,2,ENG
2011,NA,-7.5,49.75,BT2,NA,Cod,COD,0.1386,O15M,DCF_landings,3,ENG
2011,NA,-6.5,49.75,BT2,NA,Cod,COD,0.0806,O15M,DCF_landings,1,ENG
2011,NA,-6.5,49.75,BT2,NA,Cod,COD,4.3061,O15M,DCF_landings,2,ENG
2011,NA,-6.5,49.75,BT2,NA,Cod,COD,1.3149,O15M,DCF_landings,3,ENG
2011,NA,-6.5,49.75,BT2,NA,Cod,COD,0.5899,O15M,DCF_landings,4,ENG
2011,NA,-5.5,49.75,BT2,NA,Cod,COD,0.9937,O15M,DCF_landings,1,ENG
